Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Rapp, Brian",ACC,Boston College,Sr,P,2018,784,30.2,128,19.53,14.84,4.69,0.176,0.305,0.287,0.273,21.09,28.91,4.34
"Rappaport, Jake",ASUN,NJIT,Fr,P,,,4.2,20,0,10,-10,0.222,0.3,0.278,0.263,15,55,4.58
"Rapshus, Rhett",Missouri Valley,Illinois St.,Sr,P,,,2.2,17,17.65,35.29,-17.64,0.2,0.529,0.6,0.478,11.76,17.65,15.87
"Rashi, Taylor",Big West,UC Irvine,Jr,P,,,27,119,15.13,10.92,4.21,0.23,0.319,0.25,0.263,19.33,30.25,3.48
"Ratner, Matt",Patriot,Lehigh,Sr,P,,,15,62,16.13,17.74,-1.61,0.18,0.323,0.28,0.279,29.03,20.97,4.01
"Ray, Jackson",Atlantic 10,La Salle,So,P,,,16.2,73,19.18,1.37,17.81,0.309,0.329,0.485,0.342,27.4,17.81,3.58
"Ray, Will",Conference USA,Marshall,Sr,INF,,,6.1,27,25.93,11.11,14.82,0.261,0.333,0.348,0.299,18.52,18.52,2.33
"Rayburn, Seth",OVC,UT Martin,Sr,P,,,4.2,30,6.67,20,-13.33,0.458,0.567,0.875,0.584,13.33,23.33,12.67
"Raymond, Jacob",Horizon,Oakland,Fr,INF,,,6.1,35,17.14,22.86,-5.72,0.24,0.4,0.28,0.319,8.57,28.57,5.11
"Raymond, Louis",Big West,UC Irvine,Jr,P,,,16.2,67,13.43,2.99,10.44,0.302,0.328,0.365,0.302,29.85,22.39,2.59
"Rea, Anthony",Mid-Eastern,Coppin St.,Jr,P,,,11.2,62,16.13,16.13,0,0.286,0.403,0.367,0.346,17.74,22.58,5.47
"Reardon, Eric",Big 10,Rutgers,So,P,,,9,51,13.73,23.53,-9.8,0.235,0.451,0.529,0.417,25.49,11.76,10.92
"Rebar, Jacob",Pac 12,Utah,So,P,,,16.2,88,12.5,12.5,0,0.303,0.466,0.439,0.406,25,14.77,7.28
"Redfern, Branden",Mid-Eastern,Coppin St.,Jr,P,,,8,43,13.95,13.95,0,0.273,0.395,0.455,0.363,25.58,16.28,4.65
"Redmond, Connor",Big West,Cal Poly,So,P,,,4.2,22,13.64,13.64,0,0.222,0.364,0.278,0.303,13.64,36.36,4.58
"Redmond, Kyle",Southwestern,Alabama A&M,So,OF,,,1,4,25,0,25,0.25,0.25,0.25,0.22,25,25,1.15
"Reed, Addison",Sun Belt,South Ala.,Jr,P,,,2.1,14,7.14,14.29,-7.15,0.364,0.5,0.364,0.401,35.71,7.14,6.48
"Reed, Brandon",Mid American,Central Mich.,Fr,P,,,9,42,30.95,14.29,16.66,0.229,0.357,0.314,0.31,4.76,28.57,4.04
"Reed, Matt",Conference USA,Marshall,Sr,C,,,5.2,37,18.92,27.03,-8.11,0.346,0.541,0.538,0.47,16.22,10.81,9.3
"Reed, Sherrod",Southwestern,Mississippi Val.,So,P,,,6.2,48,4.17,10.42,-6.25,0.444,0.5,0.667,0.469,12.5,25,6.37
"Reeder, Cole",Northeast,Mt. St. Marys,Fr,P,,,3.2,23,13.04,13.04,0,0.421,0.522,0.737,0.522,17.39,17.39,9.08
"Reeder, Nate",Missouri Valley,Evansville,Jr,OF,,,0.1,2,0,0,0,0.5,0.5,2,1.008,50,0,133.15
"Rees, Jackson",Big West,Hawaii,Sr,P,,,26.1,127,16.54,16.54,0,0.29,0.409,0.4,0.358,29.92,9.45,4.68
"Reese, Will",SEC,LSU,So,P,,,1,8,12.5,0,12.5,0.571,0.625,0.571,0.529,25,0,4.15
"Reeser, Kody",Colonial,Towson,So,P,,,3.1,15,13.33,26.67,-13.34,0.273,0.467,0.364,0.384,26.67,13.33,5.73
"Reesman, Peyton",ACC,Pittsburgh,Fr,P,,,3,18,22.22,16.67,5.55,0.4,0.5,0.4,0.408,0,27.78,3.48
"Reginelli, Ty",Southern,Wofford,Jr,INF,,,5.1,28,14.29,17.86,-3.57,0.273,0.393,0.409,0.352,7.14,35.71,7.07
"Regula, Jake",American East,Hartford,Jr,P,,,18,80,12.5,12.5,0,0.261,0.35,0.362,0.316,36.25,15,4.42
"Reich, Austin",Southland,Northwestern St.,Jr,P,,,1.1,8,0,25,-25,0.333,0.5,0.667,0.479,12.5,37.5,8.6
"Reich, Connor",Sun Belt,Texas State,Jr,P,,,31.2,141,15.6,5.67,9.93,0.31,0.362,0.46,0.352,21.28,24.82,3.72
"Reid, Zach",Big 12,West Virginia,Jr,P,,,3.1,12,16.67,8.33,8.34,0.273,0.333,0.545,0.372,41.67,8.33,7.02
"Reimer, JR",Big 10,Northwestern,Sr,P,,,1.2,21,14.29,28.57,-14.28,0.667,0.762,1.2,0.755,0,9.52,23.98
"Reimers, Quinn",Summit League,South Dakota St.,So,P,,,5,26,15.38,3.85,11.53,0.4,0.423,0.48,0.391,26.92,15.38,2.15
"Reindl, Jake",SEC,Arkansas,Jr,P,2018,518,18.2,91,24.18,13.19,10.99,0.293,0.407,0.36,0.348,19.78,14.29,3.92
"Reinertsen, Henrik",West Coast,Pacific,Fr,P,,,6,30,16.67,20,-3.33,0.227,0.4,0.364,0.346,6.67,33.33,7.15
"Reinertsen, Sam",Atlantic 10,Davidson,Jr,P,,,0.1,3,33.33,0,33.33,0.667,0.667,0.667,0.585,0,0,-16.85
"Reisinger, Andrew",Mid American,Western Mich.,Sr,P,,,21,92,21.74,9.78,11.96,0.228,0.304,0.266,0.259,17.39,27.17,2.67
"Reklaitis, Jared",Horizon,Milwaukee,Jr,P,,,17.2,81,16.05,16.05,0,0.215,0.358,0.308,0.309,35.8,11.11,5.76
"Rektorski, Connor",Summit League,Western Ill.,So,P,,,0.1,3,0,0,0,0.5,0.667,0.5,0.533,33.33,0,33.15
"Rendon, Colton",Big South,Winthrop,So,P,,,15.2,81,16.05,6.17,9.88,0.343,0.395,0.543,0.393,12.35,28.4,5.58
"Rennard, Alec",Big 10,Michigan,Sr,P,,,12.2,53,18.87,3.77,15.1,0.271,0.321,0.375,0.303,26.42,20.75,2.49
"Renner, Brady",Atlantic 10,George Washington,Sr,P,,,3,15,6.67,20,-13.33,0.182,0.333,0.182,0.255,13.33,40,5.48
"Repavich, Jake",Western Athletic,Grand Canyon,Sr,P,,,23,105,16.19,4.76,11.43,0.264,0.343,0.352,0.309,29.52,18.1,3.8
"Rettig, Jack",OVC,Belmont,So,P,,,6.1,33,12.12,15.15,-3.03,0.28,0.455,0.32,0.368,24.24,18.18,5.77
"Reveno, Drew",Atlantic 10,Saint Louis,Jr,P,,,29.2,118,19.49,7.63,11.86,0.224,0.288,0.327,0.272,19.49,31.36,3.49
"Reyes, Alex",Western Athletic,New Mexico St.,Jr,P,,,3,15,6.67,26.67,-20,0.273,0.467,0.364,0.384,33.33,13.33,6.48
"Reyes, Rogelio",Pac 12,California,So,P,,,10,52,21.15,5.77,15.38,0.356,0.404,0.578,0.409,13.46,21.15,3.75
"Reynolds, Austin",OVC,Belmont,Sr,C,,,1.2,9,22.22,33.33,-11.11,0.167,0.444,0.167,0.328,22.22,11.11,7.31
"Reynolds, Jason",Patriot,Lehigh,So,P,,,24.1,106,15.09,9.43,5.66,0.239,0.321,0.315,0.284,27.36,23.58,3.31
"Reynolds, Tim",Southwestern,Ark. Pine Bluff,Jr,P,,,16.2,72,13.89,5.56,8.33,0.308,0.361,0.415,0.338,26.39,22.22,3.83
"Reynoso, Ricky",West Coast,Pacific,Jr,P,,,18.1,86,12.79,8.14,4.65,0.292,0.372,0.389,0.333,22.09,24.42,3.75
"Rhodehouse, Easton",Horizon,Valparaiso,So,P,,,7.1,30,16.67,16.67,0,0.167,0.333,0.292,0.294,16.67,33.33,6.1
"Ricci, Ryan",Atlantic 10,George Mason,Sr,P,,,11.1,45,24.44,11.11,13.33,0.175,0.267,0.25,0.239,22.22,26.67,3.69
"Rich, Josh",Southern,Samford,Sr,P,,,16,79,27.85,12.66,15.19,0.273,0.38,0.379,0.339,17.72,15.19,3.46
"Rich, Taylor",Southland,Lamar,Jr,P,,,5.1,28,14.29,21.43,-7.14,0.318,0.464,0.455,0.407,10.71,28.57,5.11
"Richan, Paul",West Coast,San Diego,Jr,P,2018,78,37.1,170,27.06,4.71,22.35,0.301,0.353,0.385,0.324,19.41,17.65,2.07
"Richard, Damien",Big East,Xavier,Sr,OF,,,17.2,85,20,16.47,3.53,0.268,0.388,0.408,0.354,22.35,18.82,5.12
"Richards, Garrett",Colonial,James Madison,Jr,P,,,6.2,38,10.53,5.26,5.27,0.5,0.526,0.559,0.467,15.79,18.42,3.31
"Richardson, Kyle",SEC,Texas A&M,So,P,,,1,6,16.67,16.67,0,0.25,0.333,0.25,0.262,16.67,16.67,4.15
"Richardson, Maddex",Conference USA,Western Ky.,Fr,P,,,4,23,26.09,21.74,4.35,0.333,0.478,0.5,0.429,0,26.09,7.15
"Richardson, Matt",Big West,Hawaii,Sr,P,,,5.2,27,7.41,18.52,-11.11,0.318,0.444,0.409,0.383,25.93,22.22,5.26
"Richey, Matthew",Missouri Valley,Bradley,Jr,P,,,7,37,18.92,16.22,2.7,0.323,0.432,0.548,0.419,10.81,27.03,5.58
"Richman, Cameron",West Coast,Portland,Jr,P,,,12,57,24.56,10.53,14.03,0.255,0.386,0.383,0.347,12.28,24.56,4.4
"Richy, Paul",Mountain West,UNLV,Jr,P,,,9,46,13.04,10.87,2.17,0.366,0.435,0.732,0.483,21.74,21.74,9.26
"Rickenberg, Wes",Mid American,Bowling Green,Sr,P,,,7,35,20,31.43,-11.43,0.25,0.486,0.292,0.378,25.71,5.71,5.86
"Rickett, Ryan",SEC,Missouri,Fr,P,,,1.1,8,25,0,25,0.5,0.5,0.5,0.439,0,25,-0.49
"Riddle, Dylan",Big West,UC Irvine,So,P,,,6.1,22,27.27,9.09,18.18,0.05,0.136,0.05,0.103,27.27,31.82,2.16
"Rider, Zach",Southland,McNeese,Jr,P,,,13,63,12.7,3.17,9.53,0.321,0.381,0.411,0.348,38.1,9.52,4.3
"Ridgeway, Beau",Big 12,Texas,Jr,P,,,6.1,41,7.32,19.51,-12.19,0.345,0.512,0.621,0.475,14.63,24.39,11.84
"Ridgley, Cole",Southland,SFA,Sr,P,,,11.1,55,16.36,9.09,7.27,0.327,0.4,0.633,0.432,23.64,20,6.66
"Ridgway, Jake",Missouri Valley,Indiana St.,Fr,P,,,3.1,30,3.33,26.67,-23.34,0.591,0.7,1.273,0.751,10,16.67,22.82
"Rieves, Wendell",Southwestern,Mississippi Val.,Jr,INF,,,1.1,13,15.38,46.15,-30.77,0.429,0.692,0.571,0.55,15.38,0,15.87
"Righter, Randy",Mid American,Bowling Green,Sr,INF,,,2.2,13,7.69,0,7.69,0.462,0.462,0.923,0.58,23.08,23.08,14.06
"Riherd, Joey",West Coast,Pacific,So,INF,,,2,11,0,18.18,-18.18,0.333,0.455,0.333,0.365,36.36,18.18,6.15
"Riley, Danny",Horizon,Ill.-Chicago,Jr,P,,,0.2,7,0,42.86,-42.86,0.5,0.714,0.5,0.547,14.29,14.29,48.15
"Riley, Jack",American East,UMass Lowell,Jr,P,,,22.2,104,17.31,9.62,7.69,0.278,0.356,0.356,0.316,21.15,24.04,3.73
"Riley, Landon",Big South,Liberty,Fr,P,,,0.2,5,20,60,-40,0,0.6,0,0.415,0,20,38.15
"Ritcheson, Daniel",Mountain West,San Diego St.,Fr,P,,,9.1,45,13.33,20,-6.67,0.229,0.4,0.371,0.352,31.11,15.56,6.55
"Ritter, Bo",Sun Belt,Arkansas St.,Sr,P,,,17,67,13.43,5.97,7.46,0.226,0.284,0.323,0.268,31.34,26.87,3.74
"Ritter, Shane",Big 10,Iowa,Jr,P,,,3.1,17,5.88,29.41,-23.53,0.333,0.529,0.417,0.431,23.53,17.65,7.34
"Rivera Ozuna, Devin",Mid-Eastern,Coppin St.,Jr,P,,,10,52,3.85,19.23,-15.38,0.282,0.404,0.333,0.332,17.31,32.69,5.75
"Rivera, Andy",Conference USA,Middle Tenn,Jr,P,,,2.2,12,33.33,16.67,16.66,0.2,0.333,0.2,0.262,0,33.33,2.24
"Rivera, Chris",Big West,Long Beach St.,Jr,P,2018,993,12.1,51,21.57,1.96,19.61,0.196,0.255,0.283,0.238,21.57,29.41,2.32
"Rivera, Gabe",Mid-Eastern,Delaware St.,Sr,P,,,5.2,31,19.35,22.58,-3.23,0.348,0.484,0.478,0.417,3.23,25.81,4.88
"Rivera, Joe",AAC,UConn,Sr,P,,,0.2,5,0,60,-60,0,0.6,0,0.415,0,40,48.15
"Rivers, Weston",Missouri Valley,Indiana St.,Jr,P,,,9.2,41,7.32,9.76,-2.44,0.229,0.317,0.257,0.265,36.59,21.95,4.13
"Roa, Christian",SEC,Texas A&M,Fr,P,,,3.1,17,11.76,0,11.76,0.412,0.412,0.647,0.45,23.53,23.53,6.05
"Robbins, C.",Metro Atlantic,Saint Peters,Fr,SS,,,0.1,2,50,50,0,0,0.5,0,0.345,0,0,13.15
"Robbins, Logan",Conference USA,Louisiana Tech,Jr,P,,,19.1,90,24.44,7.78,16.66,0.287,0.367,0.5,0.372,20,18.89,5.14
"Robeniol, Kyle",Pac 12,Utah,Jr,P,,,6.1,26,19.23,7.69,11.54,0.208,0.269,0.292,0.249,23.08,30.77,2.49
"Roberts, Austin",Western Athletic,Sacramento St.,So,P,,,24.1,95,25.26,7.37,17.89,0.122,0.221,0.183,0.193,16.84,33.68,3.06
"Roberts, Ethan",OVC,Tennessee Tech,Jr,P,2018,128,28.2,130,26.15,8.46,17.69,0.263,0.338,0.307,0.291,24.62,13.85,2.23
"Roberts, Evan",Atlantic 10,Davidson,Sr,P,,,25,113,15.04,5.31,9.73,0.263,0.336,0.364,0.31,27.43,22.12,4.27
"Roberts, Griffin",ACC,Wake Forest,Jr,P,2018,43,47,207,33.33,11.11,22.22,0.251,0.357,0.363,0.325,20.77,10.63,3.44
"Robertson, Drew",Big 12,Baylor,Sr,P,,,10,42,28.57,0,28.57,0.293,0.286,0.366,0.278,21.43,19.05,2.05
"Robertson, Nick",Colonial,James Madison,Fr,P,,,6,29,27.59,20.69,6.9,0.217,0.379,0.391,0.346,10.34,24.14,5.65
"Robichaux, Hunter",Patriot,Bucknell,Jr,P,,,4.2,27,22.22,22.22,0,0.3,0.481,0.5,0.431,25.93,3.7,8.39
"Robino, Nick",Northeast,Wagner,So,P,,,13.2,58,37.93,12.07,25.86,0.122,0.241,0.163,0.199,27.59,8.62,1.63
"Robins, Josh",West Coast,Loyola Marymount,Fr,P,,,13.2,58,20.69,15.52,5.17,0.17,0.31,0.255,0.267,12.07,34.48,4.59
"Robinson, Andrew",Southern,Western Caro.,So,OF,,,0.1,2,50,0,50,0.5,0.5,0.5,0.439,0,0,-16.85
"Robinson, Chris",OVC,SIUE,Jr,P,,,12,60,20,21.67,-1.67,0.283,0.433,0.413,0.377,23.33,11.67,5.48
"Robinson, Dominic",Southland,Sam Houston St.,So,P,,,5.2,30,13.33,26.67,-13.34,0.273,0.467,0.318,0.372,23.33,16.67,6.22
"Robinson, Nick",Atlantic 10,Rhode Island,So,P,,,6,34,5.88,2.94,2.94,0.484,0.471,0.484,0.408,8.82,32.35,2.98
"Robinson, Parker Joe",Big 12,Texas,Jr,P,,,9.1,39,20.51,7.69,12.82,0.306,0.359,0.5,0.367,28.21,15.38,3.81
"Robinson, Payton",Southland,Southeastern LA.,Jr,P,,,6.1,25,28,8,20,0.261,0.32,0.304,0.281,8,32,1.84
"Robinson, Quint",Big West,CSUN,Sr,P,,,0.2,7,14.29,0,14.29,0.714,0.714,1.286,0.842,14.29,0,58.15
"Robinson, Reese",AAC,Cincinnati,So,P,,,0.2,2,50,0,50,0,0,0,0,50,0,-6.85
"Robinson, Tyler",Colonial,Northeastern,Sr,P,,,1.1,9,22.22,33.33,-11.11,0.333,0.556,0.333,0.425,22.22,0,7.69
"Robinson, Tyler",Southwestern,Southern U.,Sr,P,,,16.2,91,5.49,8.79,-3.3,0.39,0.44,0.623,0.438,25.27,20.88,6.79
"Robison, Tyler",Mid-Eastern,Savannah St.,Fr,P,,,7.2,42,9.52,21.43,-11.91,0.29,0.452,0.323,0.362,19.05,23.81,6.2
"Roby, Otis",Summit League,South Dakota St.,Jr,P,,,5,25,24,12,12,0.263,0.4,0.474,0.376,16,16,6.35
"Rocco, Cayce",Big West,CSUN,Jr,P,,,6.1,34,14.71,23.53,-8.82,0.269,0.441,0.5,0.409,11.76,29.41,7.57
"Rodgers, David",Big East,Villanova,Jr,INF,,,2.1,9,22.22,11.11,11.11,0.125,0.222,0.125,0.174,11.11,44.44,2.67
"Rodliff, Teddy",American East,Stony Brook,Sr,P,,,7,39,10.26,15.38,-5.12,0.333,0.436,0.5,0.397,23.08,17.95,5
"Rodriguez, Brady",Western Athletic,Sacramento St.,Fr,P,,,4.2,28,7.14,10.71,-3.57,0.44,0.5,0.6,0.473,14.29,28.57,7.43
"Rodriguez, Brian",Colonial,Northeastern,So,UT,,,8,45,17.78,20,-2.22,0.333,0.467,0.528,0.43,6.67,28.89,6.15
"Rodriguez, Chris",Horizon,Wright St.,Sr,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,50,0,33.15
"Rodriguez, Jordan",Conference USA,UTSA,Sr,P,,,9.2,42,30.95,19.05,11.9,0.206,0.357,0.265,0.294,16.67,16.67,2.93
"Rodriguez, Lionexis",Southwestern,Alabama A&M,Fr,C,,,1.1,10,20,30,-10,0.429,0.6,0.429,0.471,10,10,7.69
"Rodriguez, Ryan",Big West,UC Davis,Fr,P,,,2.1,15,13.33,20,-6.67,0.4,0.467,0.8,0.472,6.67,20,11.72
"Roehn, Jake",Mid American,Ohio,Sr,P,,,9.2,48,12.5,12.5,0,0.243,0.333,0.432,0.32,20.83,25,5.54
"Rogen, Tanner",Summit League,Oral Roberts,Jr,P,,,4.2,20,10,25,-15,0.133,0.35,0.333,0.317,5,50,8.86
"Rogers, Garret",OVC,Morehead St.,Jr,P,,,8.1,42,9.52,14.29,-4.77,0.286,0.429,0.314,0.351,14.29,35.71,5.12
"Rogers, Hayden",West Coast,BYU,Sr,P,,,16.2,72,19.44,6.94,12.5,0.288,0.347,0.364,0.316,22.22,23.61,3.33
"Rogers, Jack",Southland,Sam Houston St.,Fr,P,,,0.2,7,0,28.57,-28.57,0.6,0.714,0.6,0.574,0,28.57,33.15
"Rogers, Jake",Sun Belt,Georgia St.,Jr,P,,,25,116,16.38,10.34,6.04,0.268,0.371,0.464,0.361,24.14,20.69,6.27
"Rogers, Ross",Southland,Central Ark.,So,P,,,9,36,16.67,13.89,2.78,0.133,0.278,0.267,0.255,36.11,19.44,5.26
"Rohm, Blake",ACC,Virginia,Fr,P,,,6,28,14.29,17.86,-3.57,0.227,0.357,0.318,0.306,17.86,28.57,4.31
"Rojas, Eric",Ivy League,Princeton,So,P,,,7.2,35,25.71,14.29,11.42,0.214,0.314,0.429,0.314,14.29,22.86,6.34
"Rolison, Ryan",SEC,Ole Miss,So,P,2018,22,32,130,29.23,10,19.23,0.193,0.3,0.303,0.273,22.31,16.15,3.27
"Rolle, A.J.",Sun Belt,Georgia St.,Jr,P,,,0.2,5,0,40,-40,0.5,0.6,1,0.525,20,0,33.15
"Romanelli, Tony",Metro Atlantic,Marist,Sr,P,,,23.1,115,18.26,13.91,4.35,0.304,0.435,0.402,0.376,16.52,20.87,4.75
"Romel, Collin",Mid American,Kent St.,Fr,P,,,5,21,28.57,9.52,19.05,0.263,0.333,0.421,0.329,23.81,14.29,4.55
"Romere, Chad",Southland,A&M-Corpus Chris,Sr,P,,,8.2,43,11.63,18.6,-6.97,0.265,0.395,0.412,0.355,23.26,23.26,6.44
"Romero, Kevin",Big 10,Rutgers,Jr,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,0,50,33.15
"Romero, Sam",Pac 12,Arizona St.,Jr,P,,,29.2,144,18.06,10.42,7.64,0.303,0.389,0.5,0.378,20.83,20.14,4.21
"Romo, Seve",Pac 12,Arizona,Sr,P,,,2.2,10,0,0,0,0.2,0.2,0.2,0.176,70,10,3.15
"Rooney, John",Colonial,Hofstra,Jr,P,2018,104,13.1,53,41.51,5.66,35.85,0.191,0.283,0.213,0.236,22.64,7.55,1.16
"Root, Austin",Western Athletic,Sacramento St.,Sr,P,,,33.1,138,15.22,2.9,12.32,0.278,0.304,0.444,0.32,26.81,27.54,3.9
"Roper, Kaleb",AAC,Tulane,Jr,P,,,32.2,142,16.9,12.68,4.22,0.193,0.31,0.277,0.27,28.17,22.54,3.61
"Rosati, Christian",Atlantic 10,Massachusetts,So,P,,,0.2,3,66.67,0,66.67,0.333,0.333,0.333,0.293,0,0,-16.85
"Rose, Christian",Mid-Eastern,UMES,Sr,P,,,6.1,37,5.41,21.62,-16.21,0.28,0.486,0.48,0.422,16.22,27.03,7.9
"Rose, Jack",American East,Hartford,Fr,P,,,5.1,27,25.93,7.41,18.52,0.304,0.37,0.522,0.37,18.52,14.81,2.17
"Rose, Jackson",Big 10,Minnesota,Sr,P,2018,1047,14,52,26.92,9.62,17.3,0.17,0.25,0.213,0.216,15.38,32.69,2.22
"Rosenblum-Larson, Simon",Ivy League,Harvard,Jr,P,2018,570,21.1,96,21.88,12.5,9.38,0.231,0.354,0.295,0.3,17.71,22.92,3.43
"Rosenkrantz, Hayden",Pac 12,Washington St.,Fr,P,,,18,71,22.54,7.04,15.5,0.227,0.282,0.303,0.26,19.72,29.58,2.92
"Rosero, Jonathan",Big East,Villanova,Jr,P,,,15.1,83,9.64,15.66,-6.02,0.388,0.47,0.522,0.423,18.07,21.69,5.53
"Ross, Austin",Big South,Radford,Sr,P,2018,1037,25.1,113,23.01,8.85,14.16,0.235,0.301,0.306,0.269,19.47,23.89,2.91
"Ross, Brandon",Mountain West,San Jose St.,Fr,P,,,3.1,18,16.67,33.33,-16.66,0.273,0.5,0.273,0.377,16.67,11.11,7.02
"Ross, Cameron",Horizon,Northern Ky.,Jr,P,,,18.1,105,11.43,19.05,-7.62,0.303,0.467,0.487,0.415,17.14,21.9,8.29
"Ross, Ryan",AAC,East Carolina,Sr,P,,,20.1,73,31.51,1.37,30.14,0.143,0.164,0.229,0.17,28.77,21.92,1.8
"Ross, Sidney",Southwestern,Jackson St.,Fr,P,,,2.1,17,17.65,17.65,0,0.5,0.588,0.857,0.591,0,23.53,4.58
"Rossomando, Ronnie",AAC,UConn,Jr,P,,,2,11,18.18,18.18,0,0.333,0.455,0.667,0.461,18.18,18.18,4.15
"Roth, Houston",SEC,Ole Miss,So,P,,,18,90,24.44,11.11,13.33,0.346,0.422,0.615,0.434,5.56,26.67,3.98
"Rothwell, Jake",ASUN,Kennesaw State,Jr,P,,,19,96,19.79,14.58,5.21,0.27,0.365,0.405,0.33,15.63,20.83,4.88
"Roupp, Landon",Colonial,UNCW,Fr,P,,,10.1,61,13.11,11.48,1.63,0.423,0.492,0.596,0.461,16.39,19.67,5.23
"Rourke, Brian",Colonial,Col. of Charleston,Jr,P,,,8.2,39,25.64,5.13,20.51,0.294,0.385,0.412,0.353,17.95,17.95,2.54
"Rowland, Steven",Southland,Houston Baptist,Fr,P,,,0.2,6,0,33.33,-33.33,0.5,0.667,0.5,0.523,16.67,16.67,33.15
"Rowland, Travis",Horizon,Northern Ky.,Sr,P,,,13.1,58,20.69,10.34,10.35,0.245,0.328,0.306,0.284,18.97,24.14,2.92
"Roy, Foster",Atlantic 10,Richmond,Fr,P,,,6,24,12.5,16.67,-4.17,0.158,0.333,0.158,0.255,16.67,37.5,4.65
"Royalty, Alex",Colonial,UNCW,Jr,P,2018,253,24.1,102,19.61,6.86,12.75,0.228,0.294,0.337,0.279,40.2,9.8,3.69
"Rozman, Peter",Atlantic 10,Dayton,Sr,P,,,11.2,50,22,6,16,0.261,0.32,0.37,0.302,26,20,2.25
"Rozylowicz, Andy",American East,UMBC,Jr,P,,,10.2,50,4,6,-2,0.34,0.38,0.596,0.41,18,40,4.91
"Rozypal, C.",Southwestern,Prairie View,Jr,P,,,7.2,61,8.2,21.31,-13.11,0.512,0.607,0.651,0.524,11.48,14.75,9.81
"Rubino, Nick",Northeast,Sacred Heart,Jr,P,,,4.2,27,18.52,11.11,7.41,0.364,0.481,0.409,0.404,11.11,22.22,4.34
"Rudd, Carson",Pac 12,Stanford,Fr,P,,,6,32,12.5,6.25,6.25,0.429,0.469,0.5,0.418,12.5,25,3.31
"Rude, Jack",Southern,Samford,Jr,P,,,12,57,24.56,10.53,14.03,0.25,0.351,0.521,0.368,21.05,17.54,6.06
"Ruder, Jacob",Big 12,Oklahoma State,Jr,P,,,0.1,1,0,0,0,0,0,0,0,100,0,3.15
"Rudolph, Jalen",Mid-Eastern,Norfolk St.,So,P,,,3,19,10.53,15.79,-5.26,0.429,0.579,0.714,0.539,10.53,21.05,6.81
"Ruesch, Austin",Missouri Valley,Evansville,Fr,P,,,18.1,80,20,8.75,11.25,0.257,0.338,0.429,0.331,20,25,3.59
"Ruff, Mike",Conference USA,Fla. Atlantic,So,P,,,13.2,60,28.33,10,18.33,0.216,0.3,0.294,0.267,13.33,25,3.15
"Ruffcorn, Jason",SEC,Texas A&M,So,P,,,1.1,8,12.5,37.5,-25,0.2,0.5,0.2,0.369,12.5,25,9.51
"Ruggles, Ryan",Conference USA,UAB,Sr,P,,,21.2,99,25.25,7.07,18.18,0.294,0.374,0.4,0.341,18.18,17.17,3.71
"Ruhl, N",Mid-Eastern,Delaware St.,Fr,P,,,1.2,17,0,29.41,-29.41,0.5,0.706,0.6,0.568,11.76,17.65,20.65
"Rukes, Garret",SEC,Alabama,Fr,P,,,9.1,37,21.62,10.81,10.81,0.194,0.324,0.226,0.266,27.03,18.92,3.37
"Ruley, Ryan",West Coast,Loyola Marymount,Jr,OF,,,1,4,0,0,0,0.25,0.25,1,0.504,50,25,16.15
"Rumfield, Zach",Southland,A&M-Corpus Chris,Fr,P,,,1.1,6,0,33.33,-33.33,0.25,0.5,0.25,0.377,50,0,8.6
"Rumpf, Matt",ASUN,FGCU,So,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,0,50,33.15
"Ruot, David",Southland,Abilene Christian,Jr,INF,,,4.2,25,4,28,-24,0.25,0.52,0.25,0.392,16,28,9.1
"Rupp, Anthony",Northeast,LIU Brooklyn,Jr,P,,,8.1,43,9.3,13.95,-4.65,0.324,0.419,0.432,0.376,34.88,13.95,5.99
"Rupp, Garrett",Ivy League,Harvard,Sr,P,,,2.2,19,5.26,10.53,-5.27,0.467,0.526,0.6,0.472,15.79,21.05,6.33
"Russ, Ty",Mid-Eastern,Florida A&M,Sr,OF,,,0.1,2,0,50,-50,0,0.5,0,0.345,50,0,33.15
"Russell, Matt",Missouri Valley,Missouri St.,Fr,P,,,11.2,47,17.02,14.89,2.13,0.175,0.298,0.325,0.282,27.66,25.53,5.91
"Ruszin, Chris",Colonial,Towson,Jr,P,,,1,8,25,12.5,12.5,0.571,0.625,0.571,0.525,12.5,0,2.15
"Rutan, Dan",Horizon,Oakland,Fr,P,,,4.1,30,3.33,10,-6.67,0.455,0.567,0.864,0.57,13.33,23.33,14.12
"Rutkowski, Harry",Big 10,Rutgers,Fr,P,,,19,78,21.79,12.82,8.97,0.2,0.295,0.262,0.253,28.21,16.67,2.94
"Rutledge, Jackson",SEC,Arkansas,Fr,P,,,5.2,31,9.68,22.58,-12.9,0.261,0.419,0.522,0.399,32.26,12.9,11.03
"Ryan, Andrew",American East,UMass Lowell,Sr,P,,,30,131,19.85,12.98,6.87,0.214,0.321,0.286,0.279,16.03,31.3,3.65
"Ryan, Danny",Colonial,Northeastern,Fr,P,,,0.2,4,0,0,0,0.333,0.5,1.333,0.684,0,50,83.15
